,County,Month,Year,Deaths,AgeGroup,City,Temp
3351,Ramsey,8,2012,80,75-84,St Paul,72.0
3352,Ramsey,8,2012,109,85+,St Paul,72.0
3353,Ramsey,9,2012,16,45-54,St Paul,63.9
3354,Ramsey,9,2012,39,55-64,St Paul,63.9
3355,Ramsey,9,2012,39,65-74,St Paul,63.9
3356,Ramsey,9,2012,81,75-84,St Paul,63.9
3357,Ramsey,9,2012,131,85+,St Paul,63.9
3358,Ramsey,10,2012,22,45-54,St Paul,47.5
3359,Ramsey,10,2012,35,55-64,St Paul,47.5
3360,Ramsey,10,2012,46,65-74,St Paul,47.5
3361,Ramsey,10,2012,66,75-84,St Paul,47.5
3362,Ramsey,10,2012,128,85+,St Paul,47.5
3363,Ramsey,12,2012,27,45-54,St Paul,23.4
3364,Ramsey,12,2012,39,55-64,St Paul,23.4
3365,Ramsey,12,2012,50,65-74,St Paul,23.4
3366,Ramsey,12,2012,75,75-84,St Paul,23.4
3367,Ramsey,12,2012,162,85+,St Paul,23.4
3368,St. Louis,4,2012,12,45-54,Duluth,42.4
3369,St. Louis,4,2012,18,55-64,Duluth,42.4
3370,St. Louis,4,2012,25,65-74,Duluth,42.4
3371,St. Louis,4,2012,48,75-84,Duluth,42.4
3372,St. Louis,4,2012,57,85+,Duluth,42.4
3373,St. Louis,7,2012,14,45-54,Duluth,71.9
3374,St. Louis,7,2012,21,55-64,Duluth,71.9
3375,St. Louis,7,2012,27,65-74,Duluth,71.9
3376,St. Louis,7,2012,35,75-84,Duluth,71.9
3377,St. Louis,7,2012,63,85+,Duluth,71.9
3378,St. Louis,8,2012,14,45-54,Duluth,66.1
3379,St. Louis,8,2012,24,55-64,Duluth,66.1
3380,St. Louis,8,2012,29,65-74,Duluth,66.1
3381,St. Louis,8,2012,40,75-84,Duluth,66.1
3382,St. Louis,8,2012,63,85+,Duluth,66.1
3383,St. Louis,10,2012,10,45-54,Duluth,42.5
3384,St. Louis,10,2012,20,55-64,Duluth,42.5
3385,St. Louis,10,2012,23,65-74,Duluth,42.5
3386,St. Louis,10,2012,46,75-84,Duluth,42.5
3387,St. Louis,10,2012,77,85+,Duluth,42.5
3388,St. Louis,11,2012,14,45-54,Duluth,30.9
3389,St. Louis,11,2012,22,55-64,Duluth,30.9
3390,St. Louis,11,2012,27,65-74,Duluth,30.9
3391,St. Louis,11,2012,46,75-84,Duluth,30.9
3392,St. Louis,11,2012,63,85+,Duluth,30.9
3393,Stearns,2,2012,10,45-54,St Cloud,24.7
3394,Stearns,2,2012,27,75-84,St Cloud,24.7
3395,Stearns,2,2012,27,85+,St Cloud,24.7
3396,Washington,5,2012,10,45-54,Stillwater,61.5
3397,Washington,5,2012,13,55-64,Stillwater,61.5
3398,Washington,5,2012,19,65-74,Stillwater,61.5
3399,Washington,5,2012,34,75-84,Stillwater,61.5
3400,Washington,5,2012,25,85+,Stillwater,61.5
3401,Washington,10,2012,11,45-54,Stillwater,45.4
3402,Washington,10,2012,14,55-64,Stillwater,45.4
3403,Washington,10,2012,22,65-74,Stillwater,45.4
3404,Washington,10,2012,25,75-84,Stillwater,45.4
3405,Washington,10,2012,39,85+,Stillwater,45.4
3406,Crow Wing,2,2012,10,55-64,Brainerd,24.1
3407,Crow Wing,2,2012,24,75-84,Brainerd,24.1
3408,Crow Wing,2,2012,19,85+,Brainerd,24.1
3409,Dakota,2,2012,23,55-64,Hastings,26.4
3410,Dakota,2,2012,27,65-74,Hastings,26.4
3411,Dakota,2,2012,48,75-84,Hastings,26.4
3412,Dakota,2,2012,54,85+,Hastings,26.4
3413,Dakota,3,2012,17,55-64,Hastings,46.4
3414,Dakota,3,2012,23,65-74,Hastings,46.4
3415,Dakota,3,2012,46,75-84,Hastings,46.4
3416,Dakota,3,2012,65,85+,Hastings,46.4
3417,Olmsted,1,2012,12,55-64,Rochester,22.8
3418,Olmsted,1,2012,10,65-74,Rochester,22.8
3419,Olmsted,1,2012,19,75-84,Rochester,22.8
3420,Olmsted,1,2012,41,85+,Rochester,22.8
3421,Olmsted,6,2012,10,55-64,Rochester,71.0
3422,Olmsted,6,2012,17,65-74,Rochester,71.0
3423,Olmsted,6,2012,19,75-84,Rochester,71.0
3424,Olmsted,6,2012,29,85+,Rochester,71.0
3425,Olmsted,8,2012,11,55-64,Rochester,69.2
3426,Olmsted,8,2012,12,65-74,Rochester,69.2
3427,Olmsted,8,2012,24,75-84,Rochester,69.2
3428,Olmsted,8,2012,33,85+,Rochester,69.2
3429,Olmsted,12,2012,11,55-64,Rochester,24.0
3430,Olmsted,12,2012,12,65-74,Rochester,24.0
3431,Olmsted,12,2012,27,75-84,Rochester,24.0
3432,Olmsted,12,2012,37,85+,Rochester,24.0
3433,St. Louis,1,2012,28,55-64,Duluth,18.0
3434,St. Louis,1,2012,30,65-74,Duluth,18.0
3435,St. Louis,1,2012,65,75-84,Duluth,18.0
3436,St. Louis,1,2012,76,85+,Duluth,18.0
3437,St. Louis,2,2012,16,55-64,Duluth,23.7
3438,St. Louis,2,2012,30,65-74,Duluth,23.7
3439,St. Louis,2,2012,31,75-84,Duluth,23.7
3440,St. Louis,2,2012,71,85+,Duluth,23.7
3441,St. Louis,3,2012,12,55-64,Duluth,39.2
3442,St. Louis,3,2012,31,65-74,Duluth,39.2
3443,St. Louis,3,2012,54,75-84,Duluth,39.2
3444,St. Louis,3,2012,64,85+,Duluth,39.2
3445,St. Louis,5,2012,25,55-64,Duluth,55.0
3446,St. Louis,5,2012,27,65-74,Duluth,55.0
3447,St. Louis,5,2012,46,75-84,Duluth,55.0
3448,St. Louis,5,2012,69,85+,Duluth,55.0
3449,St. Louis,6,2012,25,55-64,Duluth,64.2
3450,St. Louis,6,2012,24,65-74,Duluth,64.2
3451,St. Louis,6,2012,46,75-84,Duluth,64.2
3452,St. Louis,6,2012,68,85+,Duluth,64.2
3453,St. Louis,9,2012,26,55-64,Duluth,56.2
3454,St. Louis,9,2012,25,65-74,Duluth,56.2
3455,St. Louis,9,2012,45,75-84,Duluth,56.2
3456,St. Louis,9,2012,58,85+,Duluth,56.2
3457,St. Louis,12,2012,21,55-64,Duluth,18.4
3458,St. Louis,12,2012,29,65-74,Duluth,18.4
3459,St. Louis,12,2012,40,75-84,Duluth,18.4
3460,St. Louis,12,2012,77,85+,Duluth,18.4
3461,Sherburne,12,2012,10,55-64,Elk River,21.3
3462,Sherburne,12,2012,15,75-84,Elk River,21.3
3463,Sherburne,12,2012,18,85+,Elk River,21.3
3464,Stearns,4,2012,11,55-64,St Cloud,47.7
3465,Stearns,4,2012,11,65-74,St Cloud,47.7
3466,Stearns,4,2012,22,75-84,St Cloud,47.7
3467,Stearns,4,2012,25,85+,St Cloud,47.7
3468,Stearns,5,2012,11,55-64,St Cloud,60.3
3469,Stearns,5,2012,11,65-74,St Cloud,60.3
3470,Stearns,5,2012,22,75-84,St Cloud,60.3
3471,Stearns,5,2012,19,85+,St Cloud,60.3
3472,Stearns,6,2012,11,55-64,St Cloud,68.8
3473,Stearns,6,2012,12,65-74,St Cloud,68.8
3474,Stearns,6,2012,18,75-84,St Cloud,68.8
3475,Stearns,6,2012,35,85+,St Cloud,68.8
3476,Stearns,7,2012,11,55-64,St Cloud,76.5
3477,Stearns,7,2012,25,75-84,St Cloud,76.5
3478,Stearns,7,2012,23,85+,St Cloud,76.5
3479,Stearns,10,2012,10,55-64,St Cloud,44.4
3480,Stearns,10,2012,23,75-84,St Cloud,44.4
3481,Stearns,10,2012,26,85+,St Cloud,44.4
3482,Stearns,11,2012,11,55-64,St Cloud,32.9
3483,Stearns,11,2012,20,75-84,St Cloud,32.9
3484,Stearns,11,2012,31,85+,St Cloud,32.9
3485,Washington,1,2012,11,55-64,Stillwater,19.8
3486,Washington,1,2012,12,65-74,Stillwater,19.8
3487,Washington,1,2012,30,75-84,Stillwater,19.8
3488,Washington,1,2012,45,85+,Stillwater,19.8
3489,Washington,3,2012,11,55-64,Stillwater,44.2
3490,Washington,3,2012,23,65-74,Stillwater,44.2
3491,Washington,3,2012,24,75-84,Stillwater,44.2
3492,Washington,3,2012,40,85+,Stillwater,44.2
3493,Washington,4,2012,10,55-64,Stillwater,47.9
3494,Washington,4,2012,23,65-74,Stillwater,47.9
3495,Washington,4,2012,22,75-84,Stillwater,47.9
3496,Washington,4,2012,36,85+,Stillwater,47.9
3497,Washington,6,2012,20,55-64,Stillwater,68.8
3498,Washington,6,2012,17,65-74,Stillwater,68.8
3499,Washington,6,2012,30,75-84,Stillwater,68.8
3500,Washington,6,2012,35,85+,Stillwater,68.8
3501,Washington,7,2012,11,55-64,Stillwater,76.0
3502,Washington,7,2012,25,65-74,Stillwater,76.0
3503,Washington,7,2012,29,75-84,Stillwater,76.0
3504,Washington,7,2012,29,85+,Stillwater,76.0
3505,Washington,8,2012,11,55-64,Stillwater,69.0
3506,Washington,8,2012,15,65-74,Stillwater,69.0
3507,Washington,8,2012,24,75-84,Stillwater,69.0
3508,Washington,8,2012,43,85+,Stillwater,69.0
3509,Washington,9,2012,16,55-64,Stillwater,60.1
3510,Washington,9,2012,10,65-74,Stillwater,60.1
3511,Washington,9,2012,27,75-84,Stillwater,60.1
3512,Washington,9,2012,40,85+,Stillwater,60.1
3513,Washington,11,2012,15,55-64,Stillwater,35.1
3514,Washington,11,2012,23,65-74,Stillwater,35.1
3515,Washington,11,2012,24,75-84,Stillwater,35.1
3516,Washington,11,2012,38,85+,Stillwater,35.1
3517,Washington,12,2012,16,55-64,Stillwater,22.2
3518,Washington,12,2012,23,65-74,Stillwater,22.2
3519,Washington,12,2012,25,75-84,Stillwater,22.2
3520,Washington,12,2012,40,85+,Stillwater,22.2
3521,Wright,8,2012,11,55-64,Buffalo,68.0
3522,Wright,8,2012,15,65-74,Buffalo,68.0
3523,Wright,8,2012,21,75-84,Buffalo,68.0
3524,Wright,8,2012,15,85+,Buffalo,68.0
3525,Wright,12,2012,10,55-64,Buffalo,19.0
3526,Wright,12,2012,10,65-74,Buffalo,19.0
3527,Wright,12,2012,20,75-84,Buffalo,19.0
3528,Wright,12,2012,20,85+,Buffalo,19.0
3529,Crow Wing,6,2012,13,65-74,Brainerd,67.1
3530,Crow Wing,6,2012,16,75-84,Brainerd,67.1
3531,Crow Wing,6,2012,16,85+,Brainerd,67.1
3532,Crow Wing,8,2012,10,65-74,Brainerd,67.2
3533,Crow Wing,8,2012,21,75-84,Brainerd,67.2
3534,Crow Wing,8,2012,17,85+,Brainerd,67.2
3535,Crow Wing,11,2012,10,65-74,Brainerd,33.1
3536,Crow Wing,11,2012,11,75-84,Brainerd,33.1
3537,Crow Wing,11,2012,26,85+,Brainerd,33.1
3538,Itasca,2,2012,11,65-74,Grand Rapids,22.4
3539,Itasca,2,2012,12,75-84,Grand Rapids,22.4
3540,Itasca,2,2012,12,85+,Grand Rapids,22.4
3541,Itasca,10,2012,13,65-74,Grand Rapids,41.5
3542,Itasca,10,2012,12,75-84,Grand Rapids,41.5
3543,Itasca,10,2012,19,85+,Grand Rapids,41.5
3544,Itasca,12,2012,11,65-74,Grand Rapids,14.5
3545,Itasca,12,2012,17,75-84,Grand Rapids,14.5
3546,Itasca,12,2012,17,85+,Grand Rapids,14.5
3547,Kandiyohi,9,2012,11,65-74,Willmar,58.8
3548,Kandiyohi,9,2012,11,75-84,Willmar,58.8
3549,Kandiyohi,9,2012,11,85+,Willmar,58.8
3550,Olmsted,2,2012,13,65-74,Rochester,27.7
3551,Olmsted,2,2012,11,75-84,Rochester,27.7
3552,Olmsted,2,2012,32,85+,Rochester,27.7
3553,Olmsted,7,2012,13,65-74,Rochester,77.1
3554,Olmsted,7,2012,29,85+,Rochester,77.1
3555,Olmsted,10,2012,19,65-74,Rochester,48.8
3556,Olmsted,10,2012,13,75-84,Rochester,48.8
3557,Olmsted,10,2012,16,85+,Rochester,48.8
3558,Sherburne,9,2012,10,65-74,Elk River,61.2
3559,Sherburne,9,2012,12,85+,Elk River,61.2
3560,Stearns,1,2012,14,65-74,St Cloud,20.2
3561,Stearns,1,2012,25,75-84,St Cloud,20.2
3562,Stearns,1,2012,36,85+,St Cloud,20.2
3563,Stearns,3,2012,11,65-74,St Cloud,43.9
3564,Stearns,3,2012,25,75-84,St Cloud,43.9
3565,Stearns,3,2012,32,85+,St Cloud,43.9
3566,Stearns,8,2012,11,65-74,St Cloud,67.8
3567,Stearns,8,2012,22,75-84,St Cloud,67.8
3568,Stearns,8,2012,22,85+,St Cloud,67.8
3569,Stearns,12,2012,11,65-74,St Cloud,17.9
3570,Stearns,12,2012,22,75-84,St Cloud,17.9
3571,Stearns,12,2012,32,85+,St Cloud,17.9
3572,Wright,2,2012,10,65-74,Buffalo,23.2
3573,Wright,2,2012,11,75-84,Buffalo,23.2
3574,Wright,2,2012,15,85+,Buffalo,23.2
3575,Wright,6,2012,11,65-74,Buffalo,68.9
3576,Wright,6,2012,14,75-84,Buffalo,68.9
3577,Wright,6,2012,21,85+,Buffalo,68.9
3578,Becker,9,2012,11,75-84,Detroit Lakes,57.7
3579,Blue Earth,6,2012,13,75-84,Mankato,71.2
3580,Blue Earth,6,2012,12,85+,Mankato,71.2
3581,Blue Earth,7,2012,11,75-84,Mankato,78.2
3582,Blue Earth,7,2012,12,85+,Mankato,78.2
3583,Blue Earth,8,2012,11,75-84,Mankato,70.0
3584,Blue Earth,8,2012,19,85+,Mankato,70.0
3585,Blue Earth,11,2012,12,75-84,Mankato,37.4
3586,Blue Earth,11,2012,18,85+,Mankato,37.4
3587,Blue Earth,12,2012,11,75-84,Mankato,21.7
3588,Blue Earth,12,2012,19,85+,Mankato,21.7
3589,Brown,10,2012,10,75-84,New Ulm,45.1
3590,Brown,10,2012,12,85+,New Ulm,45.1
3591,Carver,1,2012,11,75-84,Chaska,20.8
3592,Carver,1,2012,11,85+,Chaska,20.8
3593,Carver,3,2012,10,75-84,Chaska,45.4
3594,Carver,3,2012,11,85+,Chaska,45.4
3595,Carver,7,2012,10,75-84,Chaska,77.1
3596,Carver,7,2012,15,85+,Chaska,77.1
3597,Carver,10,2012,13,75-84,Chaska,45.1
3598,Carver,10,2012,20,85+,Chaska,45.1
3599,Carver,11,2012,11,75-84,Chaska,34.9
3600,Carver,11,2012,18,85+,Chaska,34.9
3601,Clay,1,2012,13,75-84,Moorhead,19.6
3602,Clay,1,2012,13,85+,Moorhead,19.6
3603,Clay,4,2012,12,75-84,Moorhead,48.1
3604,Clay,4,2012,14,85+,Moorhead,48.1
3605,Clay,5,2012,16,75-84,Moorhead,60.8
3606,Clay,5,2012,18,85+,Moorhead,60.8
3607,Clay,7,2012,10,75-84,Moorhead,76.6
3608,Clay,7,2012,13,85+,Moorhead,76.6
3609,Clay,10,2012,12,75-84,Moorhead,44.0
3610,Clay,10,2012,12,85+,Moorhead,44.0
3611,Clay,11,2012,12,75-84,Moorhead,30.3
3612,Clay,11,2012,20,85+,Moorhead,30.3
3613,Clay,12,2012,13,75-84,Moorhead,14.7
3614,Clay,12,2012,19,85+,Moorhead,14.7
3615,Crow Wing,1,2012,10,75-84,Brainerd,18.5
3616,Crow Wing,1,2012,27,85+,Brainerd,18.5
3617,Crow Wing,3,2012,10,75-84,Brainerd,42.0
3618,Crow Wing,3,2012,19,85+,Brainerd,42.0
3619,Crow Wing,5,2012,12,75-84,Brainerd,58.6
3620,Crow Wing,5,2012,16,85+,Brainerd,58.6
3621,Crow Wing,7,2012,11,75-84,Brainerd,74.4
3622,Crow Wing,7,2012,22,85+,Brainerd,74.4
3623,Crow Wing,9,2012,12,75-84,Brainerd,57.9
3624,Crow Wing,9,2012,20,85+,Brainerd,57.9
3625,Crow Wing,10,2012,12,75-84,Brainerd,44.5
3626,Crow Wing,10,2012,18,85+,Brainerd,44.5
3627,Crow Wing,12,2012,10,75-84,Brainerd,17.3
3628,Crow Wing,12,2012,23,85+,Brainerd,17.3
3629,Douglas,2,2012,13,75-84,Alexandria,21.9
3630,Douglas,2,2012,10,85+,Alexandria,21.9
3631,Douglas,3,2012,12,75-84,Alexandria,41.7
3632,Douglas,3,2012,18,85+,Alexandria,41.7
3633,Douglas,8,2012,12,75-84,Alexandria,68.4
3634,Douglas,9,2012,14,75-84,Alexandria,59.8
3635,Douglas,9,2012,18,85+,Alexandria,59.8
3636,Douglas,12,2012,10,75-84,Alexandria,16.9
3637,Douglas,12,2012,14,85+,Alexandria,16.9
3638,Freeborn,3,2012,10,75-84,Albert Lea,47.7
3639,Freeborn,3,2012,12,85+,Albert Lea,47.7
3640,Freeborn,9,2012,11,75-84,Albert Lea,61.3
3641,Freeborn,9,2012,10,85+,Albert Lea,61.3
3642,Goodhue,6,2012,12,75-84,Red Wing,70.8
3643,Goodhue,6,2012,13,85+,Red Wing,70.8
3644,Goodhue,7,2012,11,75-84,Red Wing,78.0
3645,Goodhue,7,2012,26,85+,Red Wing,78.0
3646,Goodhue,8,2012,11,75-84,Red Wing,70.1
3647,Goodhue,8,2012,20,85+,Red Wing,70.1
3648,Goodhue,9,2012,13,75-84,Red Wing,61.0
3649,Goodhue,9,2012,24,85+,Red Wing,61.0
3650,Goodhue,10,2012,10,75-84,Red Wing,46.4
3651,Goodhue,10,2012,20,85+,Red Wing,46.4
3652,Goodhue,12,2012,10,75-84,Red Wing,23.6
3653,Goodhue,12,2012,28,85+,Red Wing,23.6
3654,Isanti,1,2012,11,75-84,Cambridge,21.0
3655,Isanti,8,2012,10,75-84,Cambridge,67.5
3656,Isanti,8,2012,12,85+,Cambridge,67.5
3657,Itasca,3,2012,11,75-84,Grand Rapids,39.3
3658,Itasca,3,2012,11,85+,Grand Rapids,39.3
3659,Itasca,4,2012,15,75-84,Grand Rapids,42.8
3660,Itasca,5,2012,15,75-84,Grand Rapids,55.6
3661,Itasca,5,2012,21,85+,Grand Rapids,55.6
3662,Itasca,6,2012,10,75-84,Grand Rapids,65.2
3663,Itasca,6,2012,16,85+,Grand Rapids,65.2
3664,Itasca,7,2012,10,75-84,Grand Rapids,72.4
3665,Itasca,7,2012,14,85+,Grand Rapids,72.4
3666,Itasca,8,2012,14,75-84,Grand Rapids,66.0
3667,Itasca,8,2012,11,85+,Grand Rapids,66.0
3668,Itasca,9,2012,11,75-84,Grand Rapids,55.6
3669,Itasca,9,2012,18,85+,Grand Rapids,55.6
3670,Kandiyohi,6,2012,10,75-84,Willmar,68.5
3671,Kandiyohi,6,2012,10,85+,Willmar,68.5
3672,Kandiyohi,10,2012,12,75-84,Willmar,43.3
3673,Kandiyohi,10,2012,13,85+,Willmar,43.3
3674,Kandiyohi,12,2012,13,75-84,Willmar,16.5
3675,Kandiyohi,12,2012,14,85+,Willmar,16.5
3676,Meeker,10,2012,10,75-84,Litchfield,43.4
3677,Mower,3,2012,11,75-84,Austin,46.4
3678,Mower,3,2012,15,85+,Austin,46.4
3679,Mower,5,2012,10,75-84,Austin,61.5
3680,Mower,8,2012,11,75-84,Austin,67.6
3681,Mower,8,2012,18,85+,Austin,67.6
3682,Mower,9,2012,11,75-84,Austin,59.6
3683,Mower,9,2012,11,85+,Austin,59.6
3684,Mower,12,2012,10,75-84,Austin,22.4
3685,Mower,12,2012,18,85+,Austin,22.4
3686,Olmsted,4,2012,15,75-84,Rochester,49.1
3687,Olmsted,4,2012,31,85+,Rochester,49.1
3688,Olmsted,5,2012,16,75-84,Rochester,63.3
3689,Olmsted,5,2012,32,85+,Rochester,63.3
3690,Olmsted,9,2012,14,75-84,Rochester,61.8
3691,Olmsted,9,2012,42,85+,Rochester,61.8
3692,Olmsted,11,2012,16,75-84,Rochester,38.4
3693,Olmsted,11,2012,37,85+,Rochester,38.4
3694,Sherburne,3,2012,12,75-84,Elk River,44.9
3695,Sherburne,3,2012,16,85+,Elk River,44.9
3696,Sherburne,5,2012,11,75-84,Elk River,62.5
3697,Sherburne,7,2012,13,75-84,Elk River,78.2
3698,Sherburne,10,2012,14,75-84,Elk River,45.6
3699,Sherburne,10,2012,12,85+,Elk River,45.6
3700,Stearns,9,2012,19,75-84,St Cloud,59.6
3701,Stearns,9,2012,28,85+,St Cloud,59.6
3702,Winona,1,2012,10,75-84,Winona,22.6
3703,Winona,1,2012,10,85+,Winona,22.6
3704,Winona,3,2012,15,75-84,Winona,49.1
3705,Winona,3,2012,14,85+,Winona,49.1
3706,Winona,7,2012,10,75-84,Winona,78.5
3707,Winona,7,2012,14,85+,Winona,78.5
3708,Winona,11,2012,11,75-84,Winona,38.2
3709,Winona,11,2012,12,85+,Winona,38.2
3710,Wright,1,2012,19,75-84,Buffalo,20.1
3711,Wright,1,2012,20,85+,Buffalo,20.1
3712,Wright,4,2012,14,75-84,Buffalo,47.4
3713,Wright,5,2012,10,75-84,Buffalo,61.3
3714,Wright,5,2012,22,85+,Buffalo,61.3
3715,Wright,7,2012,11,75-84,Buffalo,77.0
3716,Wright,7,2012,25,85+,Buffalo,77.0
3717,Wright,10,2012,14,75-84,Buffalo,43.6
3718,Wright,10,2012,25,85+,Buffalo,43.6
3719,Wright,11,2012,17,75-84,Buffalo,33.0
3720,Wright,11,2012,19,85+,Buffalo,33.0
3721,Aitkin,5,2012,10,85+,Aitkin,54.0
3722,Becker,2,2012,12,85+,Detroit Lakes,21.4
3723,Becker,3,2012,15,85+,Detroit Lakes,42.8
3724,Becker,4,2012,13,85+,Detroit Lakes,47.4
3725,Becker,5,2012,11,85+,Detroit Lakes,58.6
3726,Becker,6,2012,10,85+,Detroit Lakes,66.7
3727,Becker,7,2012,10,85+,Detroit Lakes,73.6
3728,Becker,10,2012,15,85+,Detroit Lakes,43.8
3729,Blue Earth,1,2012,15,85+,Mankato,23.8
3730,Blue Earth,2,2012,16,85+,Mankato,27.3
3731,Blue Earth,3,2012,25,85+,Mankato,48.3
3732,Blue Earth,4,2012,17,85+,Mankato,50.3
3733,Blue Earth,5,2012,18,85+,Mankato,63.3
3734,Blue Earth,9,2012,12,85+,Mankato,62.6
3735,Blue Earth,10,2012,18,85+,Mankato,46.5
3736,Brown,1,2012,13,85+,New Ulm,21.9
3737,Brown,4,2012,10,85+,New Ulm,48.2
3738,Brown,5,2012,10,85+,New Ulm,61.7
3739,Brown,6,2012,10,85+,New Ulm,69.1
3740,Brown,7,2012,12,85+,New Ulm,76.8
3741,Brown,8,2012,15,85+,New Ulm,68.7
3742,Brown,9,2012,14,85+,New Ulm,59.9
3743,Brown,11,2012,15,85+,New Ulm,35.2
3744,Brown,12,2012,22,85+,New Ulm,19.4
3745,Carver,4,2012,20,85+,Chaska,47.7
3746,Carver,5,2012,14,85+,Chaska,61.2
3747,Carver,6,2012,13,85+,Chaska,68.4
3748,Carver,9,2012,16,85+,Chaska,60.9
3749,Carver,12,2012,14,85+,Chaska,21.0
3750,Chippewa,1,2012,11,85+,Montevideo,20.7
3751,Chippewa,3,2012,10,85+,Montevideo,42.6
3752,Chippewa,11,2012,10,85+,Montevideo,33.0
3753,Clay,2,2012,15,85+,Moorhead,21.4
3754,Clay,3,2012,22,85+,Moorhead,41.6
3755,Clay,8,2012,15,85+,Moorhead,68.8
3756,Clay,9,2012,13,85+,Moorhead,59.3
3757,Crow Wing,4,2012,14,85+,Brainerd,46.1
3758,Douglas,1,2012,18,85+,Alexandria,19.1
3759,Douglas,4,2012,12,85+,Alexandria,46.9
3760,Douglas,5,2012,17,85+,Alexandria,58.9
3761,Douglas,6,2012,15,85+,Alexandria,67.7
3762,Douglas,7,2012,10,85+,Alexandria,76.5
3763,Douglas,10,2012,13,85+,Alexandria,44.3
3764,Douglas,11,2012,18,85+,Alexandria,31.7
3765,Fillmore,5,2012,14,85+,Preston,62.2
3766,Fillmore,12,2012,11,85+,Preston,23.9
3767,Freeborn,1,2012,18,85+,Albert Lea,21.4
3768,Freeborn,2,2012,16,85+,Albert Lea,26.6
3769,Freeborn,4,2012,13,85+,Albert Lea,48.8
3770,Freeborn,5,2012,12,85+,Albert Lea,63.3
3771,Freeborn,8,2012,10,85+,Albert Lea,70.1
3772,Freeborn,10,2012,21,85+,Albert Lea,46.1
3773,Freeborn,11,2012,14,85+,Albert Lea,36.3
3774,Freeborn,12,2012,18,85+,Albert Lea,23.0
3775,Goodhue,1,2012,24,85+,Red Wing,22.0
3776,Goodhue,2,2012,19,85+,Red Wing,26.8
3777,Goodhue,3,2012,18,85+,Red Wing,48.0
3778,Goodhue,4,2012,14,85+,Red Wing,48.4
3779,Goodhue,5,2012,21,85+,Red Wing,63.1
3780,Goodhue,11,2012,21,85+,Red Wing,36.4
3781,Houston,4,2012,11,85+,Caledonia,46.8
3782,Isanti,3,2012,13,85+,Cambridge,42.0
3783,Isanti,5,2012,11,85+,Cambridge,59.4
3784,Isanti,6,2012,11,85+,Cambridge,67.5
3785,Isanti,9,2012,10,85+,Cambridge,56.7
3786,Isanti,11,2012,12,85+,Cambridge,32.3
3787,Isanti,12,2012,12,85+,Cambridge,18.2
3788,Itasca,1,2012,11,85+,Grand Rapids,16.0
3789,Itasca,11,2012,14,85+,Grand Rapids,29.0
3790,Kanabec,5,2012,10,85+,Mora,58.9
3791,Kandiyohi,1,2012,20,85+,Willmar,20.1
3792,Kandiyohi,2,2012,12,85+,Willmar,22.7
3793,Kandiyohi,3,2012,12,85+,Willmar,42.2
3794,Kandiyohi,4,2012,19,85+,Willmar,46.8
3795,Kandiyohi,5,2012,14,85+,Willmar,60.4
3796,Kandiyohi,7,2012,15,85+,Willmar,76.3
3797,Kandiyohi,8,2012,19,85+,Willmar,67.6
3798,Kandiyohi,11,2012,22,85+,Willmar,32.5
3799,Koochiching,3,2012,12,85+,International Falls,38.2
3800,Lyon,1,2012,10,85+,Marshall,23.5
3801,Lyon,2,2012,16,85+,Marshall,26.3
3802,Lyon,10,2012,12,85+,Marshall,46.2
3803,Lyon,11,2012,12,85+,Marshall,36.3
3804,Meeker,1,2012,10,85+,Litchfield,20.1
3805,Meeker,7,2012,13,85+,Litchfield,77.2
3806,Meeker,9,2012,10,85+,Litchfield,59.2
3807,Meeker,12,2012,11,85+,Litchfield,16.6
3808,Mille Lacs,1,2012,14,85+,Milaca,18.3
3809,Mille Lacs,2,2012,12,85+,Milaca,23.1
3810,Mille Lacs,3,2012,11,85+,Milaca,40.8
3811,Mille Lacs,8,2012,12,85+,Milaca,66.5
3812,Mille Lacs,10,2012,13,85+,Milaca,43.8
3813,Mower,1,2012,22,85+,Austin,20.4
3814,Mower,2,2012,12,85+,Austin,25.6
3815,Mower,4,2012,14,85+,Austin,46.5
3816,Mower,6,2012,13,85+,Austin,68.9
3817,Mower,7,2012,10,85+,Austin,76.9
3818,Mower,10,2012,23,85+,Austin,45.1
3819,Mower,11,2012,17,85+,Austin,35.3
3820,Nicollet,10,2012,12,85+,St Peter,45.5
3821,Nobles,3,2012,10,85+,Worthington,45.7
3822,Redwood,4,2012,10,85+,Redwood Falls,50.3
3823,Redwood,8,2012,11,85+,Redwood Falls,70.3
3824,Redwood,11,2012,10,85+,Redwood Falls,36.3
3825,Sherburne,6,2012,10,85+,Elk River,71.1
3826,Sherburne,8,2012,10,85+,Elk River,70.0
3827,Sherburne,11,2012,13,85+,Elk River,34.2
3828,Sibley,12,2012,12,85+,Gaylord,19.1
3829,Steele,1,2012,14,85+,Owatonna,21.7
3830,Steele,4,2012,14,85+,Owatonna,48.1
3831,Steele,5,2012,11,85+,Owatonna,62.8
3832,Steele,7,2012,12,85+,Owatonna,77.7
3833,Steele,12,2012,15,85+,Owatonna,22.5
3834,Todd,11,2012,10,85+,Long Prairie,29.8
3835,Wadena,2,2012,11,85+,Wadena,20.2
3836,Winona,2,2012,15,85+,Winona,28.1
3837,Winona,4,2012,13,85+,Winona,48.7
3838,Winona,5,2012,17,85+,Winona,62.4
3839,Winona,6,2012,10,85+,Winona,70.2
3840,Winona,8,2012,16,85+,Winona,70.0
